year,era,zone,x,y,plate_x,plate_z,pitch_type,description,outcome
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.6853366901405246,3.2643957957243313,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.5421252364529037,2.2805662788396583,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4058699556136488,2.6010473483980348,SL,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.7519107537930432,2.170330999013479,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,-0.16432343335322197,1.779030490517478,CU,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.5538971211384476,3.348904111061512,CH,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.6091976378945176,1.8936971668052096,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),8,2,1,0.08975433943348077,2.0266634003396766,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.42492911162030017,2.5965926940325574,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.13189330972108226,2.5258903555240724,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3846990306626865,2.4417249082141543,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.5370323540412529,3.7694693758002416,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.13383212373531672,2.8899602487289067,CU,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.8011051368963671,3.2444709747226437,CH,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.2732560270844241,3.110167091307318,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),6,3,2,0.3975056255644868,2.9941285348812867,FF,swinging_strike,Whiff (Miss)
